ID,vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,RMSD
1IJK,29,-48.56,611.72,700.4,-575.83,-11843.64,484.61,7753.23,-0.58,-73.51,-232,5.59,1.86
1IJK,41,-63.46,2018.63,814.26,-728.23,-12139.39,653.31,7702.39,-2.82,-92.03,-228.69,5.2,1.73
1IJK,47,-66.21,2101.12,802.77,-819.21,-11952.94,723.12,7945.6,-3.35,-97.9,-230.13,7.1,1.59
1IJK,40,-59.64,1860.96,743.91,-727.09,-11777.78,615.62,7704.66,-2.34,-90.49,-227.61,5.27,2.1
1IJK,35,-64.59,1142.94,805.84,-813.2,-10824.41,714.26,7536.71,-4.77,-82.67,-235.9,9.66,1.36
1IJK,42,-68.49,2506.18,811.16,-849.76,-12529.08,741.07,8135.85,-3.46,-94.52,-230.05,9.41,1.42
1IJK,39,-50.68,1637.11,692.11,-699.31,-12091.12,587.64,7840.85,-2.46,-76.52,-236.01,9.33,1.38
1IJK,34,-53.44,2039.73,816.76,-634.78,-12162.15,533.21,7848.27,-2.16,-79.32,-231.94,6.03,1.77
1IJK,25,-42.98,346.26,747.93,-476.23,-11098.81,390.75,7275.3,-1.87,-60.4,-233.83,5.38,1.94
1IJK,12,-44.59,197.82,743.03,-471.1,-10891.65,397.69,7258.29,-1.53,-57.82,-238.08,6.22,1.8
1IJK,72,-76.47,4562.49,846.16,-849.7,-12699.55,785.67,7879.72,-4.1,-120.87,-227.85,2.06,2.05
1IJK,75,-77.27,2850.62,784.13,-1032.98,-11846.28,929.41,7953.9,-4,-118.42,-228.83,7.05,1.78
1IJK,51,-73.53,2259.56,770.09,-976.31,-11845.31,832.07,8077.04,-4.95,-106.68,-231.03,8.71,1.18
1IJK,54,-64.82,2869.26,850.12,-770.98,-12754.76,695.3,7938.12,-4.92,-99.83,-231.41,4.43,2
1IJK,49,-60.9,1822.49,847.56,-708.12,-12018.83,642.18,7866.19,-2.42,-85.2,-233.2,6.41,1.65
1IJK,63,-74.65,3160.4,823.03,-930.16,-11669.55,850.02,7670.57,-5.84,-118.95,-227.53,4.59,2.26
1IJK,30,-46.29,643.74,746.66,-495.22,-10778.88,440.01,7218.33,-2.15,-65.92,-239.2,7.02,2.28
1IJK,21,-54.49,792.09,779.53,-650.1,-11196.16,577.56,7525.69,-2.29,-70.28,-233.12,6.98,1.26
1IJK,70,-79.41,3739.01,882.99,-933.37,-12454.47,890.42,7814.08,-6.55,-126.4,-228.99,3.19,2.4
1IJK,37,-55.13,1346.38,817.22,-662.75,-11125.59,563.97,7360.51,-1.69,-75.5,-231.77,5.67,1.78
1IJK,38,-67.63,1011.5,784.66,-805.23,-11504.18,729.96,7933.72,-3.61,-89.95,-234.17,6.58,1.11
1IJK,51,-67.11,3129.84,723.1,-860.14,-12723.7,763.64,8449.99,-3.03,-103.38,-233.06,8.41,1.32
1IJK,42,-68.05,1529.85,821.34,-863.85,-11146.41,776.68,7680.78,-2.34,-89.38,-231.13,8.56,1.17
1IJK,61,-58.42,2364.34,851.15,-708.87,-11043.48,649.91,7160.96,-4.52,-93.31,-232.58,2.82,2.44
1IJK,31,-58.46,1364.25,820.86,-702.63,-11445.05,626.52,7691.86,-4.64,-75.94,-229.71,7.73,1.22
1IJK,54,-65.92,4104.28,749.97,-830.19,-12685.05,744.66,8140.01,-4.39,-141.83,-228.6,4.73,1.9
1IJK,36,-52.59,1593.71,875.07,-614.63,-10327.42,579.22,6851.46,-5.51,-71.8,-241.38,6.64,2.09
1IJK,28,-48.3,1494.76,803.23,-564.37,-10495.34,499.73,7042.28,-3.48,-63.89,-239.1,6.75,1.72
1IJK,30,-43.3,910.14,781.17,-506.39,-10612.08,443.55,6998.35,-4.39,-60.15,-234.11,5.64,2.01
1IJK,30,-54.29,1804.44,859.35,-609.56,-11352.38,585.22,7399.58,-3.48,-75.64,-230.13,5.31,1.73
1IJK,39,-65.37,3100.14,875.77,-739.25,-11860.99,711.79,7592.37,-2.93,-95.01,-231.93,3.89,1.92
1IJK,43,-61.18,1828.49,888.05,-726.58,-11216.98,683.77,7455.14,-3.01,-83.69,-231.11,5.94,1.64
1IJK,59,-58.64,3400.85,865.92,-711.64,-12221.4,652.47,7938.85,-4.19,-92.1,-234.57,7.03,2.09
1IJK,48,-60.94,3517.35,903.76,-727.99,-11613.21,666.04,7313.96,-2.81,-98.07,-235.01,1.75,2.38
1IJK,49,-66.2,2775.09,735.36,-866.29,-12245.39,758.5,8267.05,-3.89,-106.82,-236.26,7.12,1.22
1IJK,45,-59.34,2107.21,730.56,-796.77,-11485.23,695.37,7840.98,-2.13,-96.71,-236.57,7.12,1.51
1IJK,37,-62.64,3316.53,838.78,-808.32,-10463.45,732.26,7203.86,-3.03,-82.07,-236.21,8.62,1.59
1IJK,43,-59.76,2218.19,905.59,-669.56,-11938.64,613.96,7596.98,-3.48,-81.99,-233.84,3.95,2
1IJK,36,-45.61,1402.76,854.49,-549.31,-10599.99,522.67,6877.84,-1.02,-67.19,-237.31,4.82,2.06
1IJK,60,-67.11,1531.11,887.15,-792.99,-11004.39,739.83,7382.8,-4.14,-90.85,-233.61,7.01,1.58
1IJK,76,-81.18,4687.63,841.52,-1004.76,-12457.92,911.27,8546.19,-6.64,-119.53,-229.73,11.36,1.58
1IJK,72,-73.64,4740.11,862.39,-893.99,-11938.92,824.39,8132.66,-6.8,-113.15,-231,7.55,1.84
1IJK,31,-46.69,1354.08,930.79,-552.79,-9977.23,533.27,6437.75,-3.29,-64.58,-242.51,5.64,2.25
1IJK,60,-66.85,2947.52,764.99,-923.77,-11380.99,826.81,7865.58,-6.95,-107.22,-236.33,8.95,1.33
1IJK,40,-52.06,2400.19,894.51,-599.31,-11144.19,594.95,7141.28,-3.15,-81.9,-235.97,3.64,2.24
1IJK,51,-45.79,2028.74,897.1,-628.98,-10301.7,597.68,6688.69,-1.88,-70.81,-238.22,6.31,2.09
1IJK,66,-68.7,6100.77,703.17,-907.78,-12560.27,795.3,8220.12,-4.23,-132.54,-232.93,8.34,1.61
1IJK,71,-70.98,4270.32,977.8,-830.31,-11149.41,793.12,7366.54,-3.56,-100.66,-233.36,4.29,2.06
1IJK,75,-74.55,4881.81,927.52,-883.08,-11861.28,863.03,7860.71,-3.65,-122.77,-230.86,6.17,2.1
1IJK,57,-64.84,4704.26,781.94,-881.36,-11058.07,803.55,7650.9,-3.74,-101.06,-232.91,8.6,1.5
1IJK,30,-48.81,764.07,843.45,-664.55,-13868.31,555.71,6831.66,-2.09,-65.63,-258.82,6.18,7.82
1IJK,59,-72.45,2412.11,963.64,-631.99,-16698.6,624.06,9606.74,-4.48,-106.6,-239.55,5.51,8.32
1IJK,44,-63.24,3700.67,1287.7,-693.6,-10910,715.42,8320.63,-3.14,-98.36,-253.7,11.26,7.31
1IJK,21,-56.35,363.93,839.91,-549.31,-12450.34,533.77,8217.82,-1.24,-66.48,-253.79,3.08,8.01
1IJK,68,-82.25,4530.31,1065.18,-853.56,-10372.53,841.69,6165.89,-4.81,-117.5,-237.73,-1.47,7.18
1IJK,58,-63.74,4318.35,734.97,-757.29,-14760.45,656.39,9173.36,-6.48,-99.98,-254.6,13.08,8.8
1IJK,70,-71.92,3979.85,998.6,-995.3,-12155.17,918.83,7059.32,-6.98,-122.02,-233.43,10.75,8.42
1IJK,39,-63.78,819.89,899.94,-779.99,-13363.99,688.09,6357.11,-2.19,-91.34,-244.16,11.79,8.68
1IJK,63,-84.11,4347.22,864.55,-1051.7,-34366.94,963.46,8450.36,-4.48,-136.09,-242.8,11.22,8.74
1IJK,51,-71.48,2005.4,736.62,-676.62,-16505.49,603.91,7219.63,-5.83,-105.66,-240.46,6.67,7.78
1IJK,111,-97.09,8228.17,1219.37,-1213.3,-9769.64,1195.18,8107.36,-7.54,-174.27,-252.55,9.57,7.01
1IJK,50,-51.54,4038.82,1093.4,-700.58,-8967.04,649.59,5105.21,-2.61,-85.53,-253.53,4.59,7.08
1IJK,22,-41.66,604.76,723.38,-592.06,-16761.35,509.94,8613.2,-2.19,-59.09,-250.26,9.9,7.94
1IJK,52,-89.77,7936.35,1144.78,-944.46,-20585.58,865.37,9123.4,-5.91,-134.27,-223.03,9.41,7.49
1IJK,55,-59.43,4819.59,1115.63,-781.83,-8888.7,758.8,5012.6,-7.13,-97.69,-254.08,6.61,7.66
1IJK,42,-56.62,4320.38,888.65,-966.53,-12181.49,907.58,7911.6,-6.08,-112.24,-243.07,13.08,6.91
1IJK,95,-77.3,7281.82,845.46,-958.3,-11181.75,837.45,8608.57,-6.86,-109.48,-248.04,7.34,7.06
1IJK,86,-66.92,4285.4,860.24,-682.73,-12228.92,593.87,8217.25,-1.5,-107.81,-253.1,9.23,8.13
1IJK,21,-40.23,349.33,764.48,-535.07,-14561.33,476.32,8953.79,-2.76,-55.73,-232.9,9.49,5.91
1IJK,38,-43.16,2777.64,723.07,-582.46,-12777.58,486.07,8845.92,-5.22,-64.75,-249.87,10.47,6.98
1IJK,33,-42.94,2399.4,959.92,-411.21,-9818.03,378.77,5218.93,-2.98,-49.77,-258.64,-1.78,8.71
1IJK,52,-69.95,2709.21,973.64,-920.23,-10180.12,901.4,5378.02,-2.89,-105.69,-238.09,13,8.83
1IJK,19,-51.06,687.07,748.49,-501.25,-10530.28,445.29,9128.51,-2.11,-73.02,-246.14,12.62,8.06
1IJK,98,-80.99,5828.59,873.49,-909.15,-10595.81,814.33,8316.7,-3.71,-118.76,-250.54,6.37,7.82
1IJK,29,-49.47,1219.45,965.72,-841.09,-9431.22,822.26,5355.04,-3.07,-79.38,-243.98,15.18,7.26
1IJK,73,-75.81,4543.75,858.02,-892.82,-16011.94,838.17,9687.89,-6.41,-121.44,-238.34,18.43,7.51
1IJK,44,-56.13,3055.84,1111.55,-637.73,-9614.23,595.06,4843.87,-5.64,-82.78,-253.7,4.39,8.94
1IJK,32,-45.66,469.68,867.93,-412.89,-10603.6,399.88,6979.28,-1.22,-57.29,-264.9,1.65,7.99
1IJK,103,-117.13,8114.11,945.22,-1616.84,-25485.16,1522.34,8362.37,-5.41,-195.71,-244.1,18.16,8.94
1IJK,40,-52.75,2417.33,787.53,-549.49,-11792.9,487.68,8167.25,-1.81,-64.82,-254.06,7.46,7.97
1IJK,47,-66.76,3020.51,671.65,-596.36,-20032.31,547.8,7734.93,-3.02,-103.37,-238.21,7.53,7.43
1IJK,70,-75,4194.32,1190.42,-622.81,-11028.41,620.77,9241.6,-2.3,-116.73,-255.03,10.55,8.97
1IJK,59,-80.3,4790.79,805.92,-1004.7,-14190.34,898.54,9727.07,-4.45,-122.34,-243.92,19.72,6.78
1IJK,49,-54.63,2684.5,836.32,-637.21,-11572.26,555.14,6637.06,-4.22,-70.42,-264.59,3.09,5.98
1IJK,47,-67.88,4549.6,797.68,-1008.32,-23570.81,932.64,8380,-4.73,-114.27,-232.17,15.66,7.26
1IJK,86,-92.71,6292.88,1061.91,-1009.34,-21145.58,946.34,9774.67,-6.31,-147.74,-220.66,8.7,7.92
1IJK,104,-92.94,7538.59,907.14,-1318.23,-39476.67,1220.74,8687.97,-5.11,-154.7,-243.23,12.98,8.78
1IJK,33,-39.06,1686.94,976.6,-504.76,-8935.59,472.69,4659.69,-3.77,-57.32,-259.06,4.45,8.59
1IJK,10,-43.06,161.26,850.73,-537.17,-11303.06,469.46,6888.27,-3.25,-56.37,-254.34,9.81,8.46
1IJK,65,-79.89,4361.85,930,-972.96,-18729.98,864.15,9662.75,-5.08,-123.11,-214.86,13.46,7.14
1IJK,40,-53.44,3540.62,862.37,-642.72,-10303.2,569.18,6506.08,-3.7,-83.98,-258.12,4.26,4.28
1IJK,34,-49.42,1061.19,825.86,-600.65,-13977.83,537.06,6267.59,-2.41,-73.62,-248.14,7.89,8.77
1IJK,12,-42.92,92.82,852.34,-536.42,-10543.99,500.51,6621.56,-2.21,-56.15,-256.72,9.73,8.68
1IJK,93,-80.3,5051.61,904,-891.26,-12508.38,872.07,7609.8,-3.43,-123.42,-232.61,5.89,3.02
1IJK,19,-51,280.2,899.82,-560.41,-12399.13,484.32,8478.12,-1.87,-66.64,-248.57,8.9,6.9
1IJK,49,-78.71,1969.94,1141.49,-742.24,-22969.44,761.03,8615.51,-5.15,-110.72,-220.87,15.35,8.6
1IJK,45,-66.67,1406.12,1121.62,-638.66,-10669.9,589.93,8010.78,-6.43,-84.89,-257.39,8.62,6.24
1IJK,118,-107.88,7593.88,907.43,-1343.58,-42536.32,1249.13,9418.17,-7.22,-192.37,-238.49,10.66,8.77
1IJK,68,-55.95,3041.27,787.1,-747.19,-12030.38,665.4,7252.22,-3.22,-84.79,-260.09,2.58,5.64
1IJK,47,-53.46,2218.86,827.01,-670.89,-15365.68,683.3,8988.05,-2.49,-84.64,-243.87,7.72,8.35
1IJK,52,-66.89,3629.3,1598.87,-649.69,-16959.36,655.36,6977.91,-5.12,-92.18,-245.04,0.19,8.49
1IJK,61,-89.93,3930.9,1066.45,-814.27,-11141.71,782.85,8933.54,-3.44,-134.26,-249.36,7.68,5.53
1IJK,41,-66.38,2159.79,1212.96,-703.89,-13332.68,644.63,7441.23,-4.63,-90.07,-237.46,8.63,5.64
1IJK,71,-69.31,4504.22,893.39,-830.71,-9036.56,738.8,7889.04,-3.58,-110.3,-259.86,11.73,8.7
1IJK,68,-93.96,5117.76,1104.69,-934.2,-27266.06,913.73,9106.98,-4.08,-144.13,-221.76,8.45,8.98
1IJK,60,-66.01,2866.77,891.69,-928.42,-12793.98,862.95,7089.54,-8.66,-114.05,-236.82,8.19,4.54
1IJK,90,-70.57,6483.08,800.14,-1056.08,-29783.35,971.9,8555.65,-6.49,-192.71,-235.59,6.2,8.54
1IJK,34,-41.6,2641.66,729.77,-327.66,-10312.96,203.84,8243.08,-2.15,-47.11,-257.44,0.13,7.54
1IJK,41,-65.14,2101.14,1098.77,-803.9,-8681.07,773.85,5158.06,-2.5,-92.94,-239.43,9.38,7.28
1IJK,34,-46.3,2590.8,737.66,-413.91,-11103.65,297.13,8480.17,-2,-56.32,-253.18,1.34,7.04
1IJK,41,-63.22,2530.2,924.13,-544.8,-10350.56,540.52,6199.86,-3.15,-82.51,-243.29,1.85,8.74
1IJK,39,-74.66,2824.43,1065.37,-729.16,-22459.32,693.75,9463.8,-6.28,-108.2,-227.04,8.52,6.92
1IJK,73,-75.53,5138.4,909.4,-1052.9,-10942.89,1024.4,6803.48,-3.54,-139.74,-245.91,20.39,8.04
1IJK,37,-51.3,894.59,1172.65,-815.51,-8400.25,771.98,4806.64,-7.18,-76.39,-251.28,8.04,7.93
1IJK,62,-77.16,5178.12,1073.22,-1157.18,-13377,1080.06,7812.31,-3.63,-136.23,-232.58,14,8.83
1IJK,62,-56.14,3953.23,1266.84,-584.38,-10415.39,536.17,5768.81,-2.89,-86.08,-260.19,0.48,7.56
1IJK,68,-82.58,4041.78,1135.44,-845.03,-21560.01,800.81,8982.72,-5.78,-127.86,-218.42,13.48,8.26
1IJK,30,-47.24,388.14,937.89,-468.72,-12860.71,449.62,7610.29,-4.21,-62.18,-243.12,1.18,8.37
1IJK,147,-118.22,11152.12,1211.19,-1169.55,-11102.11,1156.09,8502.74,-7.73,-221.32,-237.95,7.62,8.44
1IJK,60,-64.84,2870.34,878.25,-901.36,-9825.25,837.12,7629.88,-2.08,-96.4,-253.6,8.44,8.11
1IJK,40,-57.14,1742.67,865.81,-657.58,-9325.38,581.26,8045.5,-3.04,-77.5,-257.67,8.87,7.13
1IJK,31,-50.2,752.41,960.02,-605.15,-11548.84,609.16,7308.75,-4.36,-70.45,-247.56,4.46,8.79
1IJK,53,-64.05,2340.35,1097.53,-796.81,-9287.09,776.71,5495.98,-3.29,-98.47,-243.17,1.76,8.47
1IJK,63,-78.57,4523.66,1176.77,-836.78,-9632.54,811.63,6449.26,-4.7,-131.13,-238.47,-1.95,5.15
1IJK,66,-71.05,6967.12,1115.01,-824.75,-10223.91,779.24,5960.24,-3.55,-118.12,-244.08,12.53,8.79
1IJK,61,-61.27,3215.94,804.42,-858.3,-32426.85,772.34,7646.13,-5.18,-93.25,-249.96,8.62,8.93
1IJK,62,-67.18,4780.89,859.44,-763.83,-17267.25,686.92,9481.11,-4.22,-104.97,-240.06,13.84,7.73
1IJK,36,-53.52,1204.11,849.3,-527.23,-9375.85,473.4,6235.32,-1.58,-70.41,-234.94,-1.18,5.7
1IJK,29,-59.08,1034.04,753.44,-915.26,-17106.14,813.74,8729.54,-5.73,-88.65,-236.37,11.77,5.29
1IJK,67,-87.45,5628.63,1141.38,-808.42,-12619.16,743.69,10362.35,-2.37,-114.86,-242.32,2.28,7.2
1IJK,61,-74.92,3068.8,1150.96,-805.93,-9054.57,815.93,6238.97,-3.31,-117.8,-237.73,-0.01,5.12
1IJK,44,-57.03,2045.47,1022.86,-812.21,-10172.04,826.56,5583.31,-7.19,-85.78,-247.33,4.59,6.86
1IJK,50,-55.69,4691.46,785.36,-648.28,-11334.34,500.59,8429.93,-4.65,-69.24,-247.69,5.62,6.79
1IJK,80,-82.16,6325.2,815.87,-1140.17,-12746.4,1103.91,9048.63,-9.18,-132.99,-238.77,22.99,5.95
1IJK,47,-62.38,3089.28,883.45,-902.84,-43289.93,804.71,8791.65,-5.68,-98.29,-240.45,8.22,8.84
1IJK,60,-71.23,3866.61,880.46,-900.34,-16052.53,830.52,8487.43,-5.09,-116.39,-246.48,16.24,7.88
1IJK,71,-73.81,6012.91,1224.29,-756.73,-12187.3,699.37,9724.02,-6.44,-117.99,-248.76,13.75,7.3
1IJK,65,-59.3,2624.18,921.02,-658.49,-12645.67,630.57,6708.72,-4.55,-101.2,-233.69,9.69,5.88
1IJK,41,-54.6,1645.67,942.27,-707.17,-12540.46,608,6899.91,-1.46,-86.53,-243.46,10.77,8.69
1IJK,48,-71.66,2279.56,1169.81,-784.05,-12429.87,774.3,6913.98,-2.35,-101.77,-247.94,10.77,7.2
1IJK,39,-50.82,1875.97,1041.26,-690.05,-9517.68,698.67,5332.64,-4.47,-77.26,-248.2,2.86,6.14
1IJK,79,-92.26,6543.06,874.78,-1023.07,-38190.03,950.7,8836.36,-4.8,-177.1,-240.38,8.36,8.73
1IJK,39,-54.82,2013.41,1050.45,-786.41,-9040.62,757.45,5042.86,-2,-79.95,-253.02,5.41,7.56
1IJK,78,-66.72,3725.78,833.35,-959.46,-28859.48,885.13,7598.97,-6.68,-102.79,-251.62,10.09,8.58
1IJK,30,-41,1054.92,665.32,-640.35,-14777.42,533.91,8544.94,-4.11,-62.84,-239.72,11.56,5.33
1IJK,21,-44.54,404.83,736.22,-329.22,-12054.1,277.46,9126.93,-2.39,-57.17,-251.87,7.21,7.86
1IJK,64,-71.06,4289.11,1188.69,-975.76,-10040.11,926.2,6755.57,-8.05,-109.8,-235.98,11.06,4.54
1IJK,64,-60.09,5633.34,1412.55,-587.36,-12752.24,593.25,6364.88,-2.6,-112.83,-240.09,5.42,7.8
1IJK,26,-51.57,379.99,1121.42,-659.52,-11406.86,619.2,5597.43,-2.22,-73.27,-246.07,8.84,7.82
1IJK,78,-85.95,6682.48,1660.61,-831.94,-17627.24,883.24,7094.01,-6.58,-126.38,-237.13,-1.16,8.01
1IJK,64,-75.6,3817.55,1224.5,-938.78,-11565.58,902.27,7883.56,-4.84,-115.63,-252.06,15.49,7.5
1IJK,17,-38.91,579.39,726.78,-638.18,-10906.01,573.07,7454.25,-4.82,-57.5,-248.77,14.56,5.21
1IJK,35,-55.9,1149.59,899.05,-699.89,-11028.35,650.93,7113.52,-4.35,-76.27,-256.96,9.94,8.32
1IJK,29,-45.05,954.41,848.91,-624.56,-9033.44,549.75,7158.67,-3.32,-62.55,-262.19,8.83,6.78
1IJK,30,-53.95,2428.24,731.12,-623.59,-10510.88,515.45,7955.74,-1.99,-72.04,-250.24,13.52,6.61
1IJK,71,-86.77,8152.4,812.83,-772.21,-15507.02,716.59,7618.15,-1.36,-157.41,-240.54,7.55,6.72
1IJK,29,-72.06,1252.72,1155.07,-839.84,-8567.66,816.45,6095.61,-3.81,-93.39,-240.98,8.02,5.51
1IJK,69,-68.67,4079.53,763.17,-824.39,-11821.78,739.32,8920.91,-2.2,-101.5,-245.54,15.96,6.43
1IJK,84,-83.8,5306.01,944.5,-845.96,-15104.06,770.11,9906.59,-2.76,-147.83,-234.34,11.56,7.73
1IJK,86,-93.06,6211.61,1037.12,-1160.98,-17935.95,1091.79,8683.39,-4.83,-156.03,-226.44,11.91,7.91
1IJK,24,-48.36,377.74,1030.88,-740.14,-9303.5,696.42,5182.22,-3.32,-68.73,-248.32,11.85,5.86
1IJK,34,-54.58,3015.06,1104.62,-530.29,-19037.3,464.56,8404.89,-0.59,-80.95,-231.57,7.78,7.96
1IJK,45,-55.94,1872.13,1067.88,-703.77,-9876.83,712.63,5396.42,-5.5,-83.9,-248.53,1.87,6.32
1IJK,43,-60.53,1816.58,1095.23,-859.15,-8460.36,839.99,5135.74,-3.57,-87.12,-239.66,8.04,6.74
1IJK,78,-66.24,7833.24,835.72,-921.35,-8470.51,917.05,6377.33,-5.85,-162.32,-259.32,14.49,8.46
1IJK,67,-83.36,3591.91,1340.21,-999.67,-16211.95,1034.26,8181.09,-5.44,-136.04,-241.38,15.51,7.7
1IJK,48,-68.28,5352.24,846.28,-773.34,-17631.86,721.31,9325.01,-5.73,-101.77,-243.75,11.45,8.09
1IJK,60,-96.72,2585.95,1093.46,-944.44,-24740.21,926.41,9872.71,-8.39,-138.41,-218.17,11.23,6.83
1IJK,72,-79.86,4106.2,896.57,-943.12,-15047.87,879.54,6600.25,-3.42,-129.69,-246.3,9.44,8.16
1IJK,52,-67.41,3076.57,1009.46,-565.77,-13559.47,508.04,9505.69,-4.01,-91.02,-241.84,3.69,6.55
1IJK,35,-70.56,1500.71,762.4,-902.64,-13409.24,800.35,9156.49,-7.28,-102.35,-236.66,21.02,5.75
1IJK,18,-47.39,1654.97,711.63,-726.29,-12863.11,627.37,8221.04,-5.36,-72.97,-238.15,15.41,5.36
1IJK,107,-97.45,7651.78,822.54,-1396.25,-18216.83,1219.21,9887.01,-10.27,-170.36,-222.21,18.74,6.17
1IJK,39,-56.91,2047.06,1035.44,-576.07,-10242,540.6,5600.84,-4.82,-71.81,-253.58,2.91,7.03
1IJK,59,-72.25,3697.73,876.11,-1320.95,-10441.58,1254.87,6108.65,-4.11,-122,-241.24,18.53,5.97
1IJK,77,-90.22,4401.19,1076.12,-1023.85,-17097.64,1011.9,8206.33,-3.43,-138.36,-229.6,2.6,8.14
1IJK,42,-61.29,1896.42,980.02,-1058.5,-9883.91,1016.63,5719.78,-5.48,-95.34,-239.95,17.07,6.52
1IJK,59,-74.76,5619.2,1166.8,-660.29,-13080.22,592.86,9183.9,-1.85,-106.16,-241.26,8.8,6.74
1IJK,35,-63.81,2184.23,1436.93,-461.15,-15390.1,430.12,6896.78,-1,-89.94,-238.23,-0.33,7.58
1IJK,17,-53.25,233.02,732.63,-655.48,-13390.26,549.48,8997.6,-5.96,-74.16,-233.16,13.81,5.45
1IJK,52,-95.22,4374.68,1566.48,-851.65,-10488.96,879.94,5876.37,-6.33,-123.64,-240.77,-10.08,8.76
1IJK,23,-47.46,643.35,661.21,-590.45,-19123.46,508.63,8849.59,-3.53,-69.7,-234.12,10.27,4.92
1IJK,48,-64.38,3732.12,682.31,-523.39,-19692.91,486.55,7884.53,-1.93,-111.15,-238.74,9.24,7.22
1IJK,40,-81.52,1348.62,1083.53,-1246.5,-10083.06,1239.46,5838.13,-6.95,-120.14,-237.42,16.74,6.96
1IJK,123,-124.45,9603.2,1024.72,-1533.54,-19529.17,1502.51,9492.95,-7.94,-214.17,-219.51,5.52,5.38
1IJK,75,-67.05,4812.18,797.79,-944.69,-18336.14,908.11,6980.11,-4.18,-118.69,-249.3,8.13,7.1
1IJK,34,-53.49,2093.53,847.3,-720.73,-10893.02,639.67,6564.67,-1.94,-82.15,-249.27,16.45,8.34
1IJK,50,-57.12,3843.81,917.19,-965.44,-9006.07,961.77,5516.87,-2.74,-102.6,-246.95,15.33,8.4
1IJK,23,-32.29,1447.58,856.76,-299.08,-7955.46,268.71,6120.65,-1.67,-41.84,-264.71,6.93,7.96
1IJK,99,-91,7781.52,964.57,-1233.84,-17833.65,1130.57,8481.76,-5.64,-156.77,-234.42,8.03,8.01
1IJK,18,-49.25,350.29,657.34,-591.18,-21297.38,599.6,6735.55,-2.37,-70.68,-242.34,12.94,8.92
1IJK,28,-38.83,853.52,988.26,-577.73,-9772.56,531.48,5142.32,-4.65,-54.99,-248.94,4.62,6.2
1IJK,146,-123.98,13224.19,1093.1,-1651.55,-20126.94,1588.25,9323.8,-10.87,-312.93,-215.7,8.25,6.12
1IJK,53,-72.16,3878.8,850.34,-992.13,-30157.71,923.49,7991.79,-1.9,-111.94,-246.94,10.76,8.51
1IJK,44,-66.87,2290.3,634.54,-660.73,-19615.03,598.16,7437.18,-1.9,-98.61,-240.18,9.39,8.16
1IJK,73,-68.42,3956.71,1051.76,-571.56,-11990.54,571.95,10642.09,-5.09,-93.37,-262.15,-3.46,8.92
1IJK,35,-48.8,1390.36,901.87,-571.93,-8956.11,505.8,7425.8,-4.21,-65.48,-258,9.89,6.86
1IJK,49,-68.67,2129.05,958.78,-931.3,-18545.6,853.35,8638.14,-1.32,-111.61,-219.66,18.17,7.89
1IJK,61,-54.23,2824.43,822.65,-600.27,-11591.12,516.26,7021.5,-2,-76.85,-262.44,1.86,4.92
1IJK,59,-74.25,2142.16,1143.15,-890.61,-10526.4,771.55,6336.64,-4.67,-108.09,-236.03,10.38,7.23
1IJK,33,-58.71,2041.47,1124.6,-798.27,-8418.52,761.6,5063.94,-1.46,-86.84,-238.69,10.75,7.38
1IJK,59,-63.27,3968.88,1085.47,-1028.07,-9963.25,947.05,5373.31,-6.14,-107.14,-247.86,7.23,6.16
1IJK,48,-58.51,2475.26,867.78,-550.54,-11572.28,525.2,7707.93,-2.98,-78.85,-258.97,6.28,5.37
1IJK,33,-49.95,892.16,915.87,-779.09,-18723.36,672.77,7322.25,-6.03,-77.19,-243.42,9.84,8.96
1IJK,43,-63.36,2915.58,973.31,-789.11,-10563.64,757.73,6096.06,-9.13,-104.58,-250.59,9.3,8.76
1IJK,55,-73.87,2584.31,925.62,-1193.86,-18101.18,1089.28,7213.1,-5.62,-121.86,-244.02,17.76,8.77
1IJK,82,-86.07,5476.27,712.42,-828.62,-18498.94,713.23,7515.11,-4.62,-135.32,-237.27,10.27,7.78
1IJK,49,-78.53,2976.93,1046.31,-1359.2,-9663.29,1337.66,5580.95,-9.38,-123.58,-240.27,19.59,7.78
1IJK,16,-35.75,315.85,794.95,-367.59,-8345.34,327.21,7353.5,-2.27,-41.46,-264.93,2.38,8.87
1IJK,135,-117.2,11093.53,1361.06,-1649.97,-11701.45,1625.54,8002.1,-9.77,-202.02,-249.07,24.1,8
1IJK,14,-39.19,816.66,1016.11,-261.72,-9629.52,235.45,6593.27,-0.54,-45.12,-261.09,-4.81,8.23
1IJK,129,-100.99,8974.12,1014.97,-1179.38,-11831.45,1146.49,7127.3,-5.93,-156.69,-234.42,1.35,3.41
1IJK,22,-40.25,909.96,1197.73,-537.92,-8380.92,502.18,4905.24,-1.89,-53.35,-252.76,0.17,7.42
1IJK,25,-48.01,669.57,817.81,-631.76,-11670.71,569.99,6996.9,-3.03,-71.95,-248.72,15.04,7.44
1IJK,18,-48.09,747.06,1005.36,-446.99,-19159.31,347.24,8684.25,-2.29,-64.53,-232.28,5.94,8.4
1IJK,39,-51.45,2505.55,1153.83,-806,-8568.65,746.3,4962.37,-4.16,-84.52,-252.35,5.32,7.36
